District,StreetBlock,LATITUDE_X,LONGITUDE_X,SNA_NEIGHBORHOOD,ShootID,RMS_No,Race,Sex,Age,Type,YearOccurred,DateOccurred,TimeOccurred,DateTimeOccured,COMMUNITY_COUNCIL_NEIGHBORHOOD
4,3300 Block of CENTRAL PARKWAY,39.1445,-84.5364,Clifton,6302,239013209,WHITE,MALE,30,NONFATAL,2023,20230515,223000,5/15/2023 10:30:00 PM,Camp Washington
4,3300 Block of CENTRAL PARKWAY,39.1456,-84.5362,Clifton,6303,239013209,BLACK,MALE,35,NONFATAL,2023,20230515,223000,5/15/2023 10:30:00 PM,Camp Washington
2,6500 Block of MADISON RD,39.1601,-84.3839,Madisonville,6298,239012985,BLACK,MALE,15,NONFATAL,2023,20230514,002700,5/14/2023 12:27:00 AM,Madisonville
4,1300 Block of SUGARBALL LN,39.2158,-84.4839,Hartwell,6057,229022941,BLACK,MALE,22,NONFATAL,2022,20220829,225000,8/29/2022 10:50:00 PM,Hartwell
3,1700 Block of ELMORE ST,39.1562,-84.5475,South Cumminsville,6054,229022750,BLACK,MALE,43,NONFATAL,2022,20220828,040200,8/28/2022 4:02:00 AM,South Cumminsville
2,6500 Block of MADISON RD,39.16,-84.3843,Madisonville,6299,239012985,BLACK,MALE,14,NONFATAL,2023,20230514,002700,5/14/2023 12:27:00 AM,Madisonville
4,0 Block of E NORTH BEND RD,39.1976,-84.4769,Carthage,6300,239012994,BLACK,MALE,31,NONFATAL,2023,20230514,034600,5/14/2023 3:46:00 AM,Carthage
4,7000 Block of PADDOCK RD,39.1915,-84.476,Roselawn,6296,239012894,BLACK,MALE,32,NONFATAL,2023,20230513,034600,5/13/2023 3:46:00 AM,Bond Hill
4,N  Block of 1-75 AT 6.0 MM,39.1615,-84.5097,Clifton,6297,239012967,WHITE,MALE,70,FATAL,2023,20230513,203000,5/13/2023 8:30:00 PM,Spring Grove Village
1,1600 Block of WALNUT ST,39.113,-84.5134,Over-the-Rhine,6294,239012693,BLACK,MALE,23,NONFATAL,2023,20230511,094700,5/11/2023 9:47:00 AM,OTR
1,800 Block of LIVINGSTON ST,39.116,-84.5274,West End,6295,239012769,BLACK,MALE,57,NONFATAL,2023,20230511,230900,5/11/2023 11:09:00 PM,West End
4,4400 Block of READING LN,39.1646,-84.4733,Paddock Hills,6292,239012429,BLACK,MALE,18,NONFATAL,2023,20230508,230000,5/8/2023 11:00:00 PM,Paddock Hills
C,100 Block of W 6TH ST,39.1026,-84.5156,Downtown,6290,239012313,BLACK,MALE,30,NONFATAL,2023,20230507,234400,5/7/2023 11:44:00 PM,Downtown
1,1600 Block of REPUBLIC ST,39.114,-84.5175,Over-the-Rhine,6289,239012171,WHITE,MALE,40,NONFATAL,2023,20230506,070000,5/6/2023 7:00:00 AM,OTR
3,4200 Block of CHAMBERS ST,39.1655,-84.5345,Northside,6288,239012001,UNKNOWN,FEMALE,19,FATAL,2023,20230504,163700,5/4/2023 4:37:00 PM,Northside
3,1200 Block of SUNSET AV,39.1156,-84.5848,West Price Hill,6287,239011907,WHITE,FEMALE,44,FATAL,2023,20230503,210900,5/3/2023 9:09:00 PM,West Price Hill
4,3500 Block of READING RD,39.1462,-84.49,Avondale,6286,239011750,BLACK,MALE,16,NONFATAL,2023,20230502,154300,5/2/2023 3:43:00 PM,Avondale
1,600 Block of W 7TH ST,39.103,-84.5233,West End,6283,239011596,BLACK,MALE,42,NONFATAL,2023,20230501,032800,5/1/2023 3:28:00 AM,West End
4,2500 Block of HIGHLAND AV,39.1268,-84.504,Corryville,6284,239011648,BLACK,MALE,28,FATAL,2023,20230501,112800,5/1/2023 11:28:00 AM,Mount Auburn
4,500 Block of LOWELL AV,39.1415,-84.5272,Clifton,6282,239011441,BLACK,MALE,28,NONFATAL,2023,20230429,163000,4/29/2023 4:30:00 PM,Clifton
1,1600 Block of MAIN ST,39.1136,-84.5135,Over-the-Rhine,6281,239011284,WHITE,MALE,25,FATAL,2023,20230428,021600,4/28/2023 2:16:00 AM,OTR
4,7800 Block of NEWBEDFORD AV,39.2068,-84.4577,Roselawn,6280,239011195,BLACK,MALE,26,NONFATAL,2023,20230427,122900,4/27/2023 12:29:00 PM,Roselawn
1,500 Block of POPLAR ST,39.1148,-84.5263,West End,6278,239011086,BLACK,MALE,18,NONFATAL,2023,20230426,094900,4/26/2023 9:49:00 AM,West End
3,2900 Block of COSTELLO AV,39.139,-84.5721,East Westwood,6279,239011104,BLACK,MALE,23,NONFATAL,2023,20230426,125900,4/26/2023 12:59:00 PM,Westwood
1,700 Block of BETTON ST,39.1109,-84.5261,West End,6277,239010816,BLACK,MALE,23,NONFATAL,2023,20230423,235600,4/23/2023 11:56:00 PM,West End
4,200 Block of W SEYMOUR AV,39.1964,-84.4833,Carthage,6276,239010556,BLACK,MALE,35,NONFATAL,2023,20230421,015700,4/21/2023 1:57:00 AM,Carthage
4,600 Block of STRAND LN,39.1871,-84.5122,Winton Hills,6273,239010240,BLACK,MALE,16,FATAL,2023,20230418,015000,4/18/2023 1:50:00 AM,Winton Hills
4,3500 Block of BURNET AV,39.1461,-84.5007,Avondale,6274,239010320,BLACK,MALE,19,NONFATAL,2023,20230418,202600,4/18/2023 8:26:00 PM,Avondale
3,2100 Block of HARRISON AV,39.1337,-84.5683,North Fairmount,6275,239010340,BLACK,MALE,24,FATAL,2023,20230418,211400,4/18/2023 9:14:00 PM,South Fairmount
UNK,UNKNO Block of LOCATION (D4),,,,6267,239009949,BLACK,MALE,46,NONFATAL,2023,20230415,024100,4/15/2023 2:41:00 AM,
4,2900 Block of READING RD,39.1315,-84.4977,Avondale,6230,239004057,BLACK,MALE,28,FATAL,2023,20230220,234800,2/20/2023 11:48:00 PM,Avondale
2,3000 Block of DISNEY ST,39.1609,-84.4321,Oakley,6227,239004648,BLACK,MALE,19,NONFATAL,2023,20230219,204500,2/19/2023 8:45:00 PM,Oakley
4,1100 Block of CLEARBROOK DR,39.1663,-84.4798,North Avondale,6223,239004511,BLACK,MALE,17,FATAL,2023,20230218,044200,2/18/2023 4:42:00 AM,Paddock Hills
4,1100 Block of CLEARBROOK DR,39.167,-84.4804,North Avondale,6224,239004511,BLACK,MALE,1,NONFATAL,2023,20230218,044200,2/18/2023 4:42:00 AM,Paddock Hills
1,1600 Block of VINE ST,39.114,-84.5172,Over-the-Rhine,6225,239004566,BLACK,FEMALE,36,NONFATAL,2023,20230218,211000,2/18/2023 9:10:00 PM,OTR
3,3300 Block of DARTMOUTH DR,39.1488,-84.6088,Westwood,6226,239004578,BLACK,MALE,16,FATAL,2023,20230218,220900,2/18/2023 10:09:00 PM,Westwood
3,3700 Block of BEEKMAN ST,39.1553,-84.5506,South Cumminsville,6222,239004452,WHITE,MALE,29,NONFATAL,2023,20230217,161700,2/17/2023 4:17:00 PM,South Cumminsville
4,3600 Block of READING RD,39.1494,-84.4885,Avondale,6219,239004296,BLACK,MALE,23,NONFATAL,2023,20230216,024200,2/16/2023 2:42:00 AM,Avondale - North Avondale
4,1800 Block of LARCHWOOD PL,39.1942,-84.4561,Roselawn,6221,239004337,BLACK,MALE,31,NONFATAL,2023,20230216,121900,2/16/2023 12:19:00 PM,Roselawn
4,1500 Block of SECTION RD,39.1987,-84.4614,Roselawn,6218,239004215,BLACK,FEMALE,74,FATAL,2023,20230215,090200,2/15/2023 9:02:00 AM,Roselawn
1,100 Block of MALVERN PL,39.1188,-84.5115,Mt. Auburn,6220,239004299,BLACK,FEMALE,22,FATAL,2023,20230215,214900,2/15/2023 9:49:00 PM,Mount Auburn
1,500 Block of W LIBERTY ST,39.1135,-84.5261,West End,6217,239004050,BLACK,MALE,43,NONFATAL,2023,20230213,230600,2/13/2023 11:06:00 PM,West End
1,200 Block of CALHOUN ST,39.128,-84.5156,CUF,6215,239003872,BLACK,MALE,29,NONFATAL,2023,20230212,030700,2/12/2023 3:07:00 AM,CUF - Heights
1,200 Block of W MCMILLAN ST,39.1282,-84.5185,CUF,6214,239003776,BLACK,MALE,29,NONFATAL,2023,20230211,010000,2/11/2023 1:00:00 AM,CUF - Heights
3,2400 Block of WHITE ST,39.1298,-84.5631,South Fairmount,6213,239003419,WHITE,FEMALE,43,NONFATAL,2023,20230208,015000,2/8/2023 1:50:00 AM,South Fairmount
2,3600 Block of BEVIS AV,39.1442,-84.4639,Evanston,6211,239003179,BLACK,MALE,60,FATAL,2023,20230205,162100,2/5/2023 4:21:00 PM,Evanston
2,3600 Block of BEVIS AV,39.144,-84.4656,Evanston,6212,239003179,BLACK,FEMALE,35,NONFATAL,2023,20230205,162100,2/5/2023 4:21:00 PM,Evanston
1,100 Block of E 13TH ST,39.1106,-84.514,Over-the-Rhine,6210,239003057,BLACK,MALE,37,NONFATAL,2023,20230204,113000,2/4/2023 11:30:00 AM,OTR
4,3600 Block of CANYON DR,39.1511,-84.5017,Avondale,6208,239002979,HISPANIC,FEMALE,38,FATAL,2023,20230203,171500,2/3/2023 5:15:00 PM,Avondale
4,3600 Block of CANYON DR,39.1515,-84.5013,Avondale,6209,239002979,BLACK,MALE,16,FATAL,2023,20230203,171500,2/3/2023 5:15:00 PM,Avondale
4,1600 Block of SUMMIT RD,39.203,-84.457,Roselawn,6207,239002939,BLACK,MALE,29,NONFATAL,2023,20230202,190000,2/2/2023 7:00:00 PM,Roselawn
1,800 Block of LIVINGSTON ST,39.1155,-84.527,West End,6206,239002576,BLACK,MALE,24,NONFATAL,2023,20230130,015500,1/30/2023 1:55:00 AM,West End
4,500 Block of HALE AV,39.1399,-84.4954,Avondale,6205,239002521,BLACK,MALE,25,NONFATAL,2023,20230129,113000,1/29/2023 11:30:00 AM,Avondale
3,1600 Block of PULTE ST,39.1366,-84.548,North Fairmount,6204,239002468,BLACK,MALE,28,FATAL,2023,20230128,172000,1/28/2023 5:20:00 PM,North Fairmount
4,1700 Block of SEYMOUR AV,39.1891,-84.463,Roselawn,6200,239002370,BLACK,MALE,15,NONFATAL,2023,20230127,213500,1/27/2023 9:35:00 PM,Roselawn
4,5000 Block of PADDOCK RD,39.1786,-84.4783,Bond Hill,6261,239009397,BLACK,MALE,23,NONFATAL,2023,20230409,170000,4/9/2023 5:00:00 PM,Bond Hill
1,00 Block of GREEN ST,39.1138,-84.5177,Over-the-Rhine,6260,239009349,BLACK,MALE,51,NONFATAL,2023,20230408,215500,4/8/2023 9:55:00 PM,OTR
3,5100 Block of HAWAIIAN TE,39.184,-84.5665,Mt. Airy,6256,239009085,BLACK,FEMALE,16,NONFATAL,2023,20230406,132000,4/6/2023 1:20:00 PM,Mount Airy
1,1900 Block of VINE ST,39.1166,-84.5161,CUF,6257,239009106,BLACK,MALE,32,NONFATAL,2023,20230406,162800,4/6/2023 4:28:00 PM,OTR
1,1400 Block of SPANNER DR,39.1101,-84.5275,West End,6255,239008931,BLACK,MALE,23,NONFATAL,2023,20230405,000600,4/5/2023 12:06:00 AM,West End
4,7000 Block of READING RD,39.1899,-84.4634,Bond Hill,6253,239008892,BLACK,MALE,16,NONFATAL,2023,20230404,155000,4/4/2023 3:50:00 PM,Bond Hill
4,7000 Block of READING RD,39.19,-84.4629,Bond Hill,6254,239008892,BLACK,MALE,17,NONFATAL,2023,20230404,155000,4/4/2023 3:50:00 PM,Bond Hill
4,7700 Block of READING RD,39.203,-84.4546,Roselawn,6250,239008581,BLACK,MALE,34,NONFATAL,2023,20230401,020000,4/1/2023 2:00:00 AM,Roselawn
3,1200 Block of GILSEY AV,39.1155,-84.5815,West Price Hill,6251,239008619,WHITE,MALE,13,NONFATAL,2023,20230401,131000,4/1/2023 1:10:00 PM,West Price Hill
1,2200 Block of VINE ST,39.121,-84.5151,Mt. Auburn,6252,239008644,BLACK,MALE,31,FATAL,2023,20230401,194900,4/1/2023 7:49:00 PM,Mount Auburn
2,1000 Block of DELTA AV,39.1305,-84.428,Hyde Park,6249,239008194,BLACK,MALE,43,NONFATAL,2023,20230328,001500,3/28/2023 12:15:00 AM,Mount Lookout
1,1800 Block of LINN ST,39.1172,-84.5277,West End,6248,239008171,BLACK,FEMALE,32,NONFATAL,2023,20230327,180000,3/27/2023 6:00:00 PM,West End
1,800 Block of W LIBERTY ST,39.1129,-84.5298,West End,6247,239007861,BLACK,MALE,14,NONFATAL,2023,20230325,003100,3/25/2023 12:31:00 AM,West End
1,500 Block of FINDLAY ST,39.116,-84.5266,West End,6246,239007722,BLACK,MALE,23,NONFATAL,2023,20230323,200300,3/23/2023 8:03:00 PM,West End
3,3900 Block of SPRING GROVE AV,39.1582,-84.5402,Northside,6245,239006868,BLACK,MALE,32,NONFATAL,2023,20230315,040000,3/15/2023 4:00:00 AM,Northside
3,1900 Block of COLONY DR,39.1223,-84.5712,East Price Hill,6244,239006808,HISPANIC,MALE,26,NONFATAL,2023,20230314,141500,3/14/2023 2:15:00 PM,West Price Hill
4,200 Block of CRAFT ST,39.1793,-84.5127,Winton Hills,6243,239006541,BLACK,FEMALE,21,FATAL,2023,20230310,231200,3/10/2023 11:12:00 PM,Winton Hills
4,5400 Block of HEBRON CT,39.1889,-84.5171,Winton Hills,6242,239006320,BLACK,MALE,25,NONFATAL,2023,20230308,192500,3/8/2023 7:25:00 PM,Winton Hills
3,3700 Block of BORDEN ST,39.1561,-84.5492,South Cumminsville,6241,239005996,BLACK,MALE,31,NONFATAL,2023,20230305,204600,3/5/2023 8:46:00 PM,South Cumminsville
4,2000 Block of SEYMOUR AV,39.1848,-84.4575,Roselawn,6240,239005642,BLACK,MALE,17,NONFATAL,2023,20230301,174100,3/1/2023 5:41:00 PM,Roselawn
4,4000 Block of READING RD,39.1566,-84.4794,North Avondale,6237,239005368,BLACK,MALE,38,NONFATAL,2023,20230227,003500,2/27/2023 12:35:00 AM,North Avondale
3,1900 Block of SUTTER AV,39.1406,-84.5576,English Woods_North Fairmount,6238,239005429,BLACK,MALE,48,NONFATAL,2023,20230227,172000,2/27/2023 5:20:00 PM,English Woods
2,3500 Block of MONTGOMERY RD,39.1438,-84.4706,Evanston,6236,239005273,BLACK,MALE,23,NONFATAL,2023,20230226,034500,2/26/2023 3:45:00 AM,Evanston
4,4900 Block of OBERLIN AV,39.1757,-84.4731,Bond Hill,6232,239005186,BLACK,MALE,38,NONFATAL,2023,20230225,015000,2/25/2023 1:50:00 AM,Bond Hill
2,1600 Block of DAUNER AV,39.1414,-84.4745,Evanston,6233,239005189,BLACK,MALE,14,NONFATAL,2023,20230225,011000,2/25/2023 1:10:00 AM,Evanston
4,3700 Block of READING RD,39.1511,-84.4868,Avondale,6338,239015408,BLACK,FEMALE,7,NONFATAL,2023,20230603,213500,6/3/2023 9:35:00 PM,Avondale - North Avondale
4,5200 Block of HOLLAND DR,39.1858,-84.5125,Winton Hills,6124,229028134,BLACK,MALE,19,NONFATAL,2022,20221020,201300,10/20/2022 8:13:00 PM,Winton Hills
2,3000 Block of MADISON RD,39.1516,-84.4334,Oakley,6120,229027957,BLACK,MALE,29,NONFATAL,2022,20221018,204800,10/18/2022 8:48:00 PM,Oakley
3,1700 Block of LARCH AV,39.1936,-84.5482,College Hill,6121,229027971,BLACK,MALE,37,FATAL,2022,20221018,195200,10/18/2022 7:52:00 PM,College Hill
3,1700 Block of LARCH AV,39.1941,-84.5493,College Hill,6122,229027971,BLACK,MALE,36,NONFATAL,2022,20221018,195200,10/18/2022 7:52:00 PM,College Hill
1,00 Block of E MCMICKEN AV,39.1162,-84.5158,Over-the-Rhine,6118,229027777,BLACK,MALE,37,NONFATAL,2022,20221017,005400,10/17/2022 12:54:00 AM,OTR
3,1800 Block of SUNSET AV,39.1227,-84.5833,West Price Hill,6119,229027840,BLACK,MALE,33,FATAL,2022,20221017,111700,10/17/2022 11:17:00 AM,West Price Hill
2,3600 Block of TRIMBLE AV,39.1455,-84.4656,Evanston,6117,229027631,BLACK,MALE,24,NONFATAL,2022,20221015,013000,10/15/2022 1:30:00 AM,Evanston
4,600 Block of PROSPECT PL,39.1423,-84.4947,Avondale,6115,229027597,BLACK,MALE,17,NONFATAL,2022,20221014,165500,10/14/2022 4:55:00 PM,Avondale
3,3100 Block of BEEKMAN ST,39.1417,-84.5507,South Cumminsville,6116,229027618,BLACK,MALE,32,FATAL,2022,20221014,154900,10/14/2022 3:49:00 PM,North Fairmount
C,00 Block of E 7TH ST,39.1043,-84.5139,Downtown,6113,229027328,BLACK,MALE,33,NONFATAL,2022,20221012,015200,10/12/2022 1:52:00 AM,Downtown
C,00 Block of E 7TH ST,39.1045,-84.513,Downtown,6114,229027328,BLACK,FEMALE,35,NONFATAL,2022,20221012,015200,10/12/2022 1:52:00 AM,Downtown
1,00 Block of E MCMICKEN AV,39.1157,-84.5164,Over-the-Rhine,6110,229027217,BLACK,MALE,45,NONFATAL,2022,20221011,041900,10/11/2022 4:19:00 AM,OTR
4,5900 Block of RHODE ISLAND AV,39.1836,-84.4579,Bond Hill,6111,229027318,BLACK,MALE,27,FATAL,2022,20221011,190000,10/11/2022 7:00:00 PM,Bond Hill
4,5900 Block of RHODE ISLAND AV,39.1843,-84.4587,Bond Hill,6112,229027318,BLACK,FEMALE,25,NONFATAL,2022,20221011,190000,10/11/2022 7:00:00 PM,Bond Hill
4,7700 Block of READING RD,39.2031,-84.4547,Roselawn,6106,229026939,BLACK,FEMALE,30,NONFATAL,2022,20221008,041500,10/8/2022 4:15:00 AM,Roselawn
4,7700 Block of READING RD,39.2026,-84.4559,Roselawn,6107,229026939,BLACK,MALE,37,NONFATAL,2022,20221008,041500,10/8/2022 4:15:00 AM,Roselawn
4,7700 Block of READING RD,39.2037,-84.4555,Roselawn,6108,229026939,BLACK,FEMALE,35,NONFATAL,2022,20221008,041500,10/8/2022 4:15:00 AM,Roselawn
4,200 Block of CRAFT ST,39.1787,-84.5122,Winton Hills,6109,229027000,BLACK,MALE,34,NONFATAL,2022,20221008,213500,10/8/2022 9:35:00 PM,Winton Hills
4,300 Block of W NORTH BEND RD,39.1987,-84.4875,Carthage,6104,229026891,HISPANIC,MALE,31,NONFATAL,2022,20221007,170000,10/7/2022 5:00:00 PM,Carthage
1,500 Block of WADE ST,39.1122,-84.5259,West End,6105,229026915,BLACK,MALE,20,NONFATAL,2022,20221007,222100,10/7/2022 10:21:00 PM,West End
4,3600 Block of READING RD,39.1493,-84.4865,Avondale,6100,229026809,BLACK,MALE,28,NONFATAL,2022,20221006,230000,10/6/2022 11:00:00 PM,Avondale - North Avondale
4,3600 Block of READING RD,39.1494,-84.488,Avondale,6101,229026809,BLACK,MALE,35,NONFATAL,2022,20221006,230000,10/6/2022 11:00:00 PM,Avondale - North Avondale
4,1300 Block of CALIFORNIA AV,39.1763,-84.4755,Bond Hill,6102,229026817,BLACK,MALE,29,FATAL,2022,20221006,223400,10/6/2022 10:34:00 PM,Bond Hill
4,1300 Block of CALIFORNIA AV,39.1764,-84.4759,Bond Hill,6103,229026817,BLACK,MALE,45,NONFATAL,2022,20221006,223400,10/6/2022 10:34:00 PM,Bond Hill
1,400 Block of E 13TH ST,39.1108,-84.5076,Pendleton,6156,229031717,BLACK,MALE,18,NONFATAL,2022,20221127,132000,11/27/2022 1:20:00 PM,Pendleton
1,500 Block of FINDLAY ST,39.1167,-84.5275,West End,6157,229031749,BLACK,MALE,34,NONFATAL,2022,20221127,200100,11/27/2022 8:01:00 PM,West End
1,500 Block of FINDLAY ST,39.1161,-84.5259,West End,6158,229031749,BLACK,FEMALE,34,NONFATAL,2022,20221127,200100,11/27/2022 8:01:00 PM,West End
2,900 Block of ROGERS PL,39.1235,-84.4917,Walnut Hills,6154,229031659,BLACK,MALE,14,NONFATAL,2022,20221126,174500,11/26/2022 5:45:00 PM,Walnut Hills
3,3600 Block of GLENWAY AV,39.1137,-84.5719,East Price Hill,6155,229031664,WHITE,FEMALE,16,NONFATAL,2022,20221126,174900,11/26/2022 5:49:00 PM,East Price Hill
1,1200 Block of SYCAMORE ST,39.1094,-84.5096,Over-the-Rhine,6153,229031438,WHITE,MALE,73,NONFATAL,2022,20221123,165600,11/23/2022 4:56:00 PM,OTR
4,3500 Block of HAVEN ST,39.1491,-84.5051,Avondale,6152,229031376,BLACK,MALE,24,NONFATAL,2022,20221122,230900,11/22/2022 11:09:00 PM,Avondale
4,3500 Block of WASHINGTON AV,39.1474,-84.4939,Avondale,6150,229031257,BLACK,MALE,19,NONFATAL,2022,20221121,195400,11/21/2022 7:54:00 PM,Avondale
4,3500 Block of WASHINGTON AV,39.1473,-84.4949,Avondale,6151,229031257,BLACK,FEMALE,18,NONFATAL,2022,20221121,195400,11/21/2022 7:54:00 PM,Avondale
4,7800 Block of GLEN ORCHARD DR,39.2063,-84.4593,Roselawn,6149,229031060,BLACK,MALE,41,FATAL,2022,20221119,044000,11/19/2022 4:40:00 AM,Roselawn
3,900 Block of GRAND AV,39.1088,-84.561,East Price Hill,6148,229030936,BLACK,MALE,38,NONFATAL,2022,20221117,175100,11/17/2022 5:51:00 PM,East Price Hill
1,2300 Block of VINE ST,39.1231,-84.5141,Mt. Auburn,6147,229030799,BLACK,MALE,13,NONFATAL,2022,20221116,114500,11/16/2022 11:45:00 AM,Mount Auburn
3,1600 Block of PULTE ST,39.137,-84.5488,North Fairmount,6146,229030647,BLACK,MALE,24,NONFATAL,2022,20221114,203500,11/14/2022 8:35:00 PM,North Fairmount
1,500 Block of CLARK ST,39.1078,-84.5245,West End,6143,229030487,BLACK,MALE,30,NONFATAL,2022,20221113,130900,11/13/2022 1:09:00 PM,West End
3,I- Block of AT 5-1 MM,39.1598,-84.5272,Clifton,6144,229030527,BLACK,MALE,29,NONFATAL,2022,20221113,173100,11/13/2022 5:31:00 PM,Clifton - Spring Grove Village
3,I- Block of AT 5-1 MM,39.1597,-84.5263,Clifton,6145,229030527,BLACK,MALE,29,NONFATAL,2022,20221113,173100,11/13/2022 5:31:00 PM,Clifton - Spring Grove Village
C,100 Block of E MEHRING WY,39.0964,-84.5104,Downtown,6141,229030390,BLACK,MALE,23,NONFATAL,2022,20221112,023200,11/12/2022 2:32:00 AM,Downtown
4,600 Block of GHOLSON AV,39.1495,-84.4898,Avondale,6142,229030448,BLACK,MALE,27,FATAL,2022,20221112,210700,11/12/2022 9:07:00 PM,Avondale - North Avondale
3,1900 Block of LILLIE PL,39.1497,-84.5523,Millvale,6140,229030302,BLACK,MALE,36,NONFATAL,2022,20221111,061000,11/11/2022 6:10:00 AM,South Cumminsville
3,3700 Block of WESTMONT DR,39.1229,-84.5732,East Price Hill,6139,229029490,HISPANIC,MALE,27,NONFATAL,2022,20221102,195800,11/2/2022 7:58:00 PM,West Price Hill
3,4100 Block of KIRBY AV,39.1635,-84.5474,Northside,6137,229029223,BLACK,MALE,21,FATAL,2022,20221031,052500,10/31/2022 5:25:00 AM,Northside
4,3000 Block of READING RD,39.1322,-84.4979,Avondale,6138,229029256,BLACK,FEMALE,37,FATAL,2022,20221031,141500,10/31/2022 2:15:00 PM,Avondale
1,800 Block of LIVINGSTON AV,39.1153,-84.5276,West End,6135,229029111,BLACK,FEMALE,37,NONFATAL,2022,20221030,081500,10/30/2022 8:15:00 AM,West End
4,800 Block of HUTCHINS AV,39.1453,-84.489,Avondale,6136,229029141,BLACK,MALE,40,FATAL,2022,20221030,093100,10/30/2022 9:31:00 AM,Avondale
2,2800 Block of MELROSE AV,39.13,-84.4895,Walnut Hills,6134,229028567,BLACK,MALE,59,NONFATAL,2022,20221025,015000,10/25/2022 1:50:00 AM,Walnut Hills
1,2300 Block of CLIFTON AV,39.1233,-84.5201,CUF,6365,239017317,BLACK,FEMALE,43,NONFATAL,2023,20230622,041500,6/22/2023 4:15:00 AM,CUF
4,400 Block of KINGS RUN DR,39.1781,-84.5095,Winton Hills,6092,229025725,BLACK,MALE,42,NONFATAL,2022,20220925,192000,9/25/2022 7:20:00 PM,Spring Grove Village
1,1400 Block of RACE ST,39.1108,-84.5169,Over-the-Rhine,6088,229025630,BLACK,MALE,19,NONFATAL,2022,20220924,171000,9/24/2022 5:10:00 PM,OTR
1,1500 Block of PINECONE LN,39.1104,-84.525,West End,6089,229025643,BLACK,MALE,16,NONFATAL,2022,20220924,193400,9/24/2022 7:34:00 PM,West End
3,3200 Block of BEEKMAN ST,39.1431,-84.5502,South Cumminsville,6086,229025558,BLACK,MALE,32,FATAL,2022,20220923,172800,9/23/2022 5:28:00 PM,Millvale
3,600 Block of STEINER AV,39.0908,-84.5689,Riverside_Sedamsville,6087,229025562,WHITE,MALE,35,NONFATAL,2022,20220923,202000,9/23/2022 8:20:00 PM,Sedamsville
1,100 Block of E. MCMICKEN AV,39.1143,-84.5122,Over-the-Rhine,6085,229025441,BLACK,MALE,17,NONFATAL,2022,20220922,231100,9/22/2022 11:11:00 PM,OTR
3,4400 Block of GLENWAY AV,39.1125,-84.5872,West Price Hill,6084,229025263,BLACK,MALE,18,NONFATAL,2022,20220921,075900,9/21/2022 7:59:00 AM,West Price Hill
3,800 Block of HERMOSA AV,39.1085,-84.596,West Price Hill,6079,229024729,BLACK,MALE,33,NONFATAL,2022,20220916,032200,9/16/2022 3:22:00 AM,West Price Hill
3,800 Block of HERMOSA AV,39.1089,-84.595,West Price Hill,6081,229024729,BLACK,MALE,40,NONFATAL,2022,20220916,032200,9/16/2022 3:22:00 AM,West Price Hill
1,200 Block of ORCHARD ST,39.1121,-84.5117,Over-the-Rhine,6082,229024819,BLACK,MALE,15,FATAL,2022,20220916,215500,9/16/2022 9:55:00 PM,OTR
3,800 Block of HERMOSA AV,39.1085,-84.5955,West Price Hill,6721,229024729,BLACK,MALE,22,NONFATAL,2022,20220916,032200,9/16/2022 3:22:00 AM,West Price Hill
4,0 Block of E NORTH BEND RD,39.1971,-84.4763,Carthage,6078,229024719,WHITE,MALE,47,NONFATAL,2022,20220915,225000,9/15/2022 10:50:00 PM,Carthage
4,I Block of S AT MM9.1,39.1936,-84.4752,Carthage,6076,229024626,BLACK,MALE,20,NONFATAL,2022,20220914,233900,9/14/2022 11:39:00 PM,Carthage
4,I Block of S AT MM9.1,39.1937,-84.476,Carthage,6077,229024626,BLACK,MALE,15,NONFATAL,2022,20220914,233900,9/14/2022 11:39:00 PM,Carthage
4,3800 Block of READING RD,39.1537,-84.4843,Avondale,6075,229024415,UNKNOWN,MALE,45,NONFATAL,2022,20220913,020000,9/13/2022 2:00:00 AM,Avondale - North Avondale
3,4000 Block of W LIBERTY ST,39.1178,-84.5806,West Price Hill,6072,229024205,BLACK,MALE,19,NONFATAL,2022,20220911,122700,9/11/2022 12:27:00 PM,West Price Hill
3,4000 Block of W LIBERTY ST,39.1172,-84.5805,West Price Hill,6073,229024205,BLACK,MALE,18,NONFATAL,2022,20220911,122700,9/11/2022 12:27:00 PM,West Price Hill
3,4000 Block of W LIBERTY ST,39.1179,-84.5805,West Price Hill,6074,229024205,BLACK,MALE,21,NONFATAL,2022,20220911,122700,9/11/2022 12:27:00 PM,West Price Hill
C,100 Block of W 6TH ST,39.1018,-84.5158,Downtown,6068,229024098,BLACK,MALE,25,NONFATAL,2022,20220910,010000,9/10/2022 1:00:00 AM,Downtown
2,700 Block of E MCMILLAN ST,39.1259,-84.4908,Walnut Hills,6069,229024167,BLACK,MALE,63,NONFATAL,2022,20220910,220300,9/10/2022 10:03:00 PM,Walnut Hills
2,700 Block of E MCMILLAN ST,39.1264,-84.49,Walnut Hills,6070,229024167,BLACK,MALE,37,NONFATAL,2022,20220910,220300,9/10/2022 10:03:00 PM,Walnut Hills
4,700 Block of CHALFONTE PL,39.1503,-84.4901,Avondale,6071,229024178,BLACK,MALE,21,NONFATAL,2022,20220910,230000,9/10/2022 11:00:00 PM,Avondale - North Avondale
3,3100 Block of GLENMORE AV,39.1418,-84.6132,Westwood,6067,229024053,BLACK,MALE,30,NONFATAL,2022,20220909,142600,9/9/2022 2:26:00 PM,Westwood
